WKT,element
"POLYGON ((379222.049 4657283.549 0.0,379184.159 4657305.019 0.0,379217.699 4657337.219 0.0,379222.049 4657283.549 0.0))",2545
"POLYGON ((379082.709 4656873.199 0.0,379155.879 4656836.719 0.0,379079.039 4656810.379 0.0,379082.709 4656873.199 0.0))",2546
"POLYGON ((379159.439 4656900.039 0.0,379155.879 4656836.719 0.0,379082.709 4656873.199 0.0,379159.439 4656900.039 0.0))",2547
"POLYGON ((378421.939 4656126.149 0.0,378376.659 4656174.189 0.0,378438.989 4656194.849 0.0,378421.939 4656126.149 0.0))",2548
"POLYGON ((378359.269 4656102.769 0.0,378376.659 4656174.189 0.0,378421.939 4656126.149 0.0,378359.269 4656102.769 0.0))",2549
"POLYGON ((378142.559 4656200.589 0.0,378137.879 4656239.169 0.0,378165.899 4656230.139 0.0,378142.559 4656200.589 0.0))",2550
"POLYGON ((378107.609 4656214.169 0.0,378137.879 4656239.169 0.0,378142.559 4656200.589 0.0,378107.609 4656214.169 0.0))",2551
"POLYGON ((379236.059 4656925.789 0.0,379310.779 4656888.499 0.0,379233.859 4656863.659 0.0,379236.059 4656925.789 0.0))",2552
"POLYGON ((379312.179 4656951.549 0.0,379310.779 4656888.499 0.0,379236.059 4656925.789 0.0,379312.179 4656951.549 0.0))",2553
"POLYGON ((379379.079 4656987.599 0.0,379312.229 4657020.749 0.0,379380.849 4657056.119 0.0,379379.079 4656987.599 0.0))",2554
"POLYGON ((379312.179 4656951.549 0.0,379312.229 4657020.749 0.0,379379.079 4656987.599 0.0,379312.179 4656951.549 0.0))",2555
"POLYGON ((377694.098 4655207.849 0.0,377791.929 4655210.199 0.0,377729.489 4655117.049 0.0,377694.098 4655207.849 0.0))",2556
"POLYGON ((377751.879 4655276.519 0.0,377791.929 4655210.199 0.0,377694.098 4655207.849 0.0,377751.879 4655276.519 0.0))",2557
"POLYGON ((378227.259 4656198.049 0.0,378254.999 4656145.689 0.0,378201.049 4656144.369 0.0,378227.259 4656198.049 0.0))",2558
"POLYGON ((378227.259 4656198.049 0.0,378275.059 4656207.209 0.0,378254.999 4656145.689 0.0,378227.259 4656198.049 0.0))",2559
"POLYGON ((379066.429 4657318.929 0.0,379103.459 4657314.549 0.0,379085.619 4657291.489 0.0,379066.429 4657318.929 0.0))",2560
"POLYGON ((379066.429 4657318.929 0.0,379079.909 4657349.259 0.0,379103.459 4657314.549 0.0,379066.429 4657318.929 0.0))",2561
"POLYGON ((379151.239 4656769.349 0.0,379226.609 4656790.209 0.0,379220.819 4656714.359 0.0,379151.239 4656769.349 0.0))",2562
"POLYGON ((379151.239 4656769.349 0.0,379155.879 4656836.719 0.0,379226.609 4656790.209 0.0,379151.239 4656769.349 0.0))",2563
"POLYGON ((378547.509 4655916.849 0.0,378484.159 4655942.589 0.0,378544.919 4655987.569 0.0,378547.509 4655916.849 0.0))",2564
"POLYGON ((378547.509 4655916.849 0.0,378494.459 4655857.499 0.0,378484.159 4655942.589 0.0,378547.509 4655916.849 0.0))",2565
"POLYGON ((378414.179 4655822.529 0.0,378484.709 4655774.819 0.0,378412.539 4655751.639 0.0,378414.179 4655822.529 0.0))",2566
"POLYGON ((378494.459 4655857.499 0.0,378484.709 4655774.819 0.0,378414.179 4655822.529 0.0,378494.459 4655857.499 0.0))",2567
"POLYGON ((379647.769 4654857.559 0.0,379442.639 4654922.399 0.0,379579.029 4655052.299 0.0,379647.769 4654857.559 0.0))",2568
"POLYGON ((379647.769 4654857.559 0.0,379463.089 4654725.909 0.0,379442.639 4654922.399 0.0,379647.769 4654857.559 0.0))",2569
"POLYGON ((379279.499 4654591.499 0.0,379437.149 4654501.549 0.0,379248.689 4654406.539 0.0,379279.499 4654591.499 0.0))",2570
"POLYGON ((379463.089 4654725.909 0.0,379437.149 4654501.549 0.0,379279.499 4654591.499 0.0,379463.089 4654725.909 0.0))",2571
"POLYGON ((379009.399 4657187.359 0.0,378973.439 4657186.509 0.0,378993.479 4657213.089 0.0,379009.399 4657187.359 0.0))",2572
"POLYGON ((378984.589 4657155.409 0.0,378973.439 4657186.509 0.0,379009.399 4657187.359 0.0,378984.589 4657155.409 0.0))",2573
"POLYGON ((378960.179 4657125.179 0.0,379005.049 4657120.729 0.0,378977.529 4657079.769 0.0,378960.179 4657125.179 0.0))",2574
"POLYGON ((378984.589 4657155.409 0.0,379005.049 4657120.729 0.0,378960.179 4657125.179 0.0,378984.589 4657155.409 0.0))",2575
"POLYGON ((379104.859 4657102.789 0.0,379077.269 4657152.869 0.0,379131.359 4657149.099 0.0,379104.859 4657102.789 0.0))",2576
"POLYGON ((379054.329 4657116.369 0.0,379077.269 4657152.869 0.0,379104.859 4657102.789 0.0,379054.329 4657116.369 0.0))",2577
"POLYGON ((379546.149 4657450.479 0.0,379501.129 4657521.459 0.0,379578.729 4657523.449 0.0,379546.149 4657450.479 0.0))",2578
"POLYGON ((379471.479 4657459.699 0.0,379501.129 4657521.459 0.0,379546.149 4657450.479 0.0,379471.479 4657459.699 0.0))",2579
"POLYGON ((379009.399 4657187.359 0.0,379051.029 4657189.449 0.0,379029.769 4657153.279 0.0,379009.399 4657187.359 0.0))",2580
"POLYGON ((379081.839 4657264.369 0.0,379053.819 4657290.159 0.0,379085.619 4657291.489 0.0,379081.839 4657264.369 0.0))",2581
"POLYGON ((379043.189 4657262.829 0.0,379053.819 4657290.159 0.0,379081.839 4657264.369 0.0,379043.189 4657262.829 0.0))",2582
"POLYGON ((379007.509 4657260.789 0.0,379024.069 4657226.429 0.0,378994.559 4657240.039 0.0,379007.509 4657260.789 0.0))",2583
"POLYGON ((379043.189 4657262.829 0.0,379024.069 4657226.429 0.0,379007.509 4657260.789 0.0,379043.189 4657262.829 0.0))",2584
"POLYGON ((378766.399 4657284.349 0.0,378767.119 4657261.639 0.0,378747.029 4657270.149 0.0,378766.399 4657284.349 0.0))",2585
"POLYGON ((378766.399 4657284.349 0.0,378787.059 4657275.009 0.0,378767.119 4657261.639 0.0,378766.399 4657284.349 0.0))",2586
"POLYGON ((379264.409 4657222.789 0.0,379222.049 4657283.549 0.0,379279.089 4657289.379 0.0,379264.409 4657222.789 0.0))",2587
"POLYGON ((378102.339 4655742.769 0.0,378151.789 4655798.349 0.0,378172.779 4655730.779 0.0,378102.339 4655742.769 0.0))",2588
"POLYGON ((378079.669 4655818.179 0.0,378151.789 4655798.349 0.0,378102.339 4655742.769 0.0,378079.669 4655818.179 0.0))",2589
"POLYGON ((380282.609 4659236.359 0.0,380228.029 4659053.779 0.0,380129.589 4659210.499 0.0,380282.609 4659236.359 0.0))",2590
"POLYGON ((380282.609 4659236.359 0.0,380382.179 4659095.699 0.0,380228.029 4659053.779 0.0,380282.609 4659236.359 0.0))",2591
"POLYGON ((378767.049 4657239.089 0.0,378764.839 4657217.149 0.0,378747.169 4657230.469 0.0,378767.049 4657239.089 0.0))",2592
"POLYGON ((378787.119 4657225.289 0.0,378764.839 4657217.149 0.0,378767.049 4657239.089 0.0,378787.119 4657225.289 0.0))",2593
"POLYGON ((378806.959 4657208.449 0.0,378810.219 4657237.239 0.0,378834.729 4657222.919 0.0,378806.959 4657208.449 0.0))",2594
"POLYGON ((378787.119 4657225.289 0.0,378810.219 4657237.239 0.0,378806.959 4657208.449 0.0,378787.119 4657225.289 0.0))",2595
"POLYGON ((378473.829 4656082.999 0.0,378483.129 4656146.799 0.0,378519.919 4656109.579 0.0,378473.829 4656082.999 0.0))",2596
"POLYGON ((378421.939 4656126.149 0.0,378483.129 4656146.799 0.0,378473.829 4656082.999 0.0,378421.939 4656126.149 0.0))",2597
"POLYGON ((378140.719 4656271.289 0.0,378152.569 4656298.929 0.0,378166.239 4656265.359 0.0,378140.719 4656271.289 0.0))",2598
"POLYGON ((378140.719 4656271.289 0.0,378120.049 4656294.089 0.0,378152.569 4656298.929 0.0,378140.719 4656271.289 0.0))",2599
"POLYGON ((379305.459 4656820.899 0.0,379382.529 4656842.029 0.0,379356.439 4656755.429 0.0,379305.459 4656820.899 0.0))",2600
"POLYGON ((379305.459 4656820.899 0.0,379310.779 4656888.499 0.0,379382.529 4656842.029 0.0,379305.459 4656820.899 0.0))",2601
"POLYGON ((378483.129 4656146.799 0.0,378544.449 4656159.629 0.0,378519.919 4656109.579 0.0,378483.129 4656146.799 0.0))",2602
"POLYGON ((378507.329 4656210.759 0.0,378544.449 4656159.629 0.0,378483.129 4656146.799 0.0,378507.329 4656210.759 0.0))",2603
"POLYGON ((377614.292 4655515.239 0.0,377626.525 4655580.729 0.0,377669.256 4655537.849 0.0,377614.292 4655515.239 0.0))",2604
"POLYGON ((377579.533 4655548.679 0.0,377626.525 4655580.729 0.0,377614.292 4655515.239 0.0,377579.533 4655548.679 0.0))",2605
"POLYGON ((378457.409 4655690.769 0.0,378541.529 4655701.949 0.0,378509.859 4655610.959 0.0,378457.409 4655690.769 0.0))",2606
"POLYGON ((378484.709 4655774.819 0.0,378541.529 4655701.949 0.0,378457.409 4655690.769 0.0,378484.709 4655774.819 0.0))",2607
"POLYGON ((379237.649 4657058.929 0.0,379312.229 4657020.749 0.0,379238.309 4656987.829 0.0,379237.649 4657058.929 0.0))",2608
"POLYGON ((378082.339 4656138.349 0.0,378091.329 4656093.499 0.0,378058.219 4656111.889 0.0,378082.339 4656138.349 0.0))",2609
"POLYGON ((378082.339 4656138.349 0.0,378123.549 4656122.409 0.0,378091.329 4656093.499 0.0,378082.339 4656138.349 0.0))",2610
"POLYGON ((378169.539 4656103.429 0.0,378153.339 4656153.279 0.0,378201.049 4656144.369 0.0,378169.539 4656103.429 0.0))",2611
"POLYGON ((378123.549 4656122.409 0.0,378153.339 4656153.279 0.0,378169.539 4656103.429 0.0,378123.549 4656122.409 0.0))",2612
"POLYGON ((377631.884 4655155.779 0.0,377694.098 4655207.849 0.0,377729.489 4655117.049 0.0,377631.884 4655155.779 0.0))",2613
"POLYGON ((377631.884 4655155.779 0.0,377600.543 4655225.139 0.0,377694.098 4655207.849 0.0,377631.884 4655155.779 0.0))",2614
"POLYGON ((380484.399 4659591.459 0.0,380390.889 4659410.439 0.0,380320.089 4659555.999 0.0,380484.399 4659591.459 0.0))",2615
"POLYGON ((380484.399 4659591.459 0.0,380559.779 4659450.329 0.0,380390.889 4659410.439 0.0,380484.399 4659591.459 0.0))",2616
"POLYGON ((380650.059 4659327.669 0.0,380727.759 4659461.529 0.0,380856.649 4659323.529 0.0,380650.059 4659327.669 0.0))",2617
"POLYGON ((380650.059 4659327.669 0.0,380559.779 4659450.329 0.0,380727.759 4659461.529 0.0,380650.059 4659327.669 0.0))",2618
"POLYGON ((379074.259 4656744.659 0.0,379148.169 4656682.799 0.0,379070.839 4656667.839 0.0,379074.259 4656744.659 0.0))",2619
"POLYGON ((379151.239 4656769.349 0.0,379148.169 4656682.799 0.0,379074.259 4656744.659 0.0,379151.239 4656769.349 0.0))",2620
"POLYGON ((379031.859 4657317.729 0.0,379053.819 4657290.159 0.0,379020.709 4657289.909 0.0,379031.859 4657317.729 0.0))",2621
"POLYGON ((379031.859 4657317.729 0.0,379066.429 4657318.929 0.0,379053.819 4657290.159 0.0,379031.859 4657317.729 0.0))",2622
"POLYGON ((379100.569 4657191.609 0.0,379051.029 4657189.449 0.0,379070.459 4657229.639 0.0,379100.569 4657191.609 0.0))",2623
"POLYGON ((379077.269 4657152.869 0.0,379051.029 4657189.449 0.0,379100.569 4657191.609 0.0,379077.269 4657152.869 0.0))",2624
"POLYGON ((377844.509 4655597.219 0.0,377905.099 4655584.599 0.0,377860.519 4655531.239 0.0,377844.509 4655597.219 0.0))",2625
"POLYGON ((377844.509 4655597.219 0.0,377886.539 4655640.799 0.0,377905.099 4655584.599 0.0,377844.509 4655597.219 0.0))",2626
"POLYGON ((377927.659 4655686.499 0.0,377874.189 4655687.979 0.0,377892.349 4655744.819 0.0,377927.659 4655686.499 0.0))",2627
"POLYGON ((377886.539 4655640.799 0.0,377874.189 4655687.979 0.0,377927.659 4655686.499 0.0,377886.539 4655640.799 0.0))",2628
"POLYGON ((379776.349 4657728.279 0.0,379685.929 4657791.879 0.0,379770.779 4657836.449 0.0,379776.349 4657728.279 0.0))",2629
"POLYGON ((379720.849 4657583.069 0.0,379823.489 4657562.119 0.0,379737.919 4657487.189 0.0,379720.849 4657583.069 0.0))",2630
"POLYGON ((379777.949 4657646.279 0.0,379823.489 4657562.119 0.0,379720.849 4657583.069 0.0,379777.949 4657646.279 0.0))",2631
"POLYGON ((379148.399 4657348.339 0.0,379163.169 4657375.649 0.0,379178.209 4657337.739 0.0,379148.399 4657348.339 0.0))",2632
"POLYGON ((379132.759 4657375.819 0.0,379163.169 4657375.649 0.0,379148.399 4657348.339 0.0,379132.759 4657375.819 0.0))",2633
"POLYGON ((379113.399 4657410.589 0.0,379101.039 4657374.539 0.0,379085.529 4657402.799 0.0,379113.399 4657410.589 0.0))",2634
"POLYGON ((379132.759 4657375.819 0.0,379101.039 4657374.539 0.0,379113.399 4657410.589 0.0,379132.759 4657375.819 0.0))",2635
"POLYGON ((378698.749 4657155.859 0.0,378715.999 4657136.549 0.0,378686.849 4657128.869 0.0,378698.749 4657155.859 0.0))",2636
"POLYGON ((378724.679 4657161.039 0.0,378715.999 4657136.549 0.0,378698.749 4657155.859 0.0,378724.679 4657161.039 0.0))",2637
"POLYGON ((378744.779 4657175.169 0.0,378724.729 4657183.679 0.0,378739.689 4657192.859 0.0,378744.779 4657175.169 0.0))",2638
"POLYGON ((378744.779 4657175.169 0.0,378724.679 4657161.039 0.0,378724.729 4657183.679 0.0,378744.779 4657175.169 0.0))",2639
"POLYGON ((379197.779 4657371.769 0.0,379177.279 4657401.369 0.0,379208.749 4657415.439 0.0,379197.779 4657371.769 0.0))",2640
"POLYGON ((379163.169 4657375.649 0.0,379177.279 4657401.369 0.0,379197.779 4657371.769 0.0,379163.169 4657375.649 0.0))",2641
"POLYGON ((378181.019 4656196.859 0.0,378142.559 4656200.589 0.0,378165.899 4656230.139 0.0,378181.019 4656196.859 0.0))",2642
"POLYGON ((378181.019 4656196.859 0.0,378153.339 4656153.279 0.0,378142.559 4656200.589 0.0,378181.019 4656196.859 0.0))",2643
"POLYGON ((378151.789 4655798.349 0.0,378214.179 4655781.689 0.0,378172.779 4655730.779 0.0,378151.789 4655798.349 0.0))",2644
"POLYGON ((378205.739 4655848.719 0.0,378214.179 4655781.689 0.0,378151.789 4655798.349 0.0,378205.739 4655848.719 0.0))",2645
"POLYGON ((378621.929 4655952.669 0.0,378547.509 4655916.849 0.0,378544.919 4655987.569 0.0,378621.929 4655952.669 0.0))",2646
"POLYGON ((379381.149 4657582.929 0.0,379316.879 4657595.149 0.0,379357.689 4657647.909 0.0,379381.149 4657582.929 0.0))",2647
"POLYGON ((378744.129 4657210.469 0.0,378757.529 4657194.709 0.0,378739.689 4657192.859 0.0,378744.129 4657210.469 0.0))",2648
"POLYGON ((378764.839 4657217.149 0.0,378757.529 4657194.709 0.0,378744.129 4657210.469 0.0,378764.839 4657217.149 0.0))",2649
"POLYGON ((377967.659 4655735.979 0.0,377927.659 4655686.499 0.0,377892.349 4655744.819 0.0,377967.659 4655735.979 0.0))",2650
"POLYGON ((377967.659 4655735.979 0.0,377991.949 4655686.349 0.0,377927.659 4655686.499 0.0,377967.659 4655735.979 0.0))",2651
"POLYGON ((378010.729 4655629.929 0.0,378054.989 4655684.689 0.0,378072.399 4655625.049 0.0,378010.729 4655629.929 0.0))",2652
"POLYGON ((377991.949 4655686.349 0.0,378054.989 4655684.689 0.0,378010.729 4655629.929 0.0,377991.949 4655686.349 0.0))",2653
"POLYGON ((379589.389 4657740.239 0.0,379515.949 4657706.059 0.0,379516.539 4657787.499 0.0,379589.389 4657740.239 0.0))",2654
"POLYGON ((379589.389 4657740.239 0.0,379573.299 4657650.279 0.0,379515.949 4657706.059 0.0,379589.389 4657740.239 0.0))",2655
"POLYGON ((379539.259 4657584.119 0.0,379623.059 4657590.199 0.0,379578.729 4657523.449 0.0,379539.259 4657584.119 0.0))",2656
"POLYGON ((379573.299 4657650.279 0.0,379623.059 4657590.199 0.0,379539.259 4657584.119 0.0,379573.299 4657650.279 0.0))",2657
"POLYGON ((379539.259 4657584.119 0.0,379467.139 4657587.919 0.0,379504.349 4657637.359 0.0,379539.259 4657584.119 0.0))",2658
"POLYGON ((379539.259 4657584.119 0.0,379501.129 4657521.459 0.0,379467.139 4657587.919 0.0,379539.259 4657584.119 0.0))",2659
"POLYGON ((377598.34 4655457.529 0.0,377654.363 4655466.909 0.0,377634.009 4655410.509 0.0,377598.34 4655457.529 0.0))",2660
"POLYGON ((377598.34 4655457.529 0.0,377614.292 4655515.239 0.0,377654.363 4655466.909 0.0,377598.34 4655457.529 0.0))",2661
"POLYGON ((379007.259 4657401.119 0.0,378995.459 4657414.229 0.0,379009.469 4657416.689 0.0,379007.259 4657401.119 0.0))",2662
"POLYGON ((378702.969 4655760.489 0.0,378800.909 4655830.909 0.0,378792.199 4655693.369 0.0,378702.969 4655760.489 0.0))",2663
"POLYGON ((377543.76 4655454.609 0.0,377579.615 4655400.949 0.0,377517.958 4655397.529 0.0,377543.76 4655454.609 0.0))",2664
"POLYGON ((377543.76 4655454.609 0.0,377598.34 4655457.529 0.0,377579.615 4655400.949 0.0,377543.76 4655454.609 0.0))",2665
"POLYGON ((378767.119 4657261.639 0.0,378748.319 4657250.529 0.0,378747.029 4657270.149 0.0,378767.119 4657261.639 0.0))",2666
"POLYGON ((378767.119 4657261.639 0.0,378767.049 4657239.089 0.0,378748.319 4657250.529 0.0,378767.119 4657261.639 0.0))",2667
"POLYGON ((379226.609 4656790.209 0.0,379278.449 4656749.529 0.0,379220.819 4656714.359 0.0,379226.609 4656790.209 0.0))",2668
"POLYGON ((379305.459 4656820.899 0.0,379278.449 4656749.529 0.0,379226.609 4656790.209 0.0,379305.459 4656820.899 0.0))",2669
"POLYGON ((378484.159 4655942.589 0.0,378474.199 4656015.309 0.0,378544.919 4655987.569 0.0,378484.159 4655942.589 0.0))",2670
"POLYGON ((378411.219 4655981.299 0.0,378474.199 4656015.309 0.0,378484.159 4655942.589 0.0,378411.219 4655981.299 0.0))",2671
"POLYGON ((377780.049 4655616.829 0.0,377789.119 4655550.949 0.0,377725.159 4655570.339 0.0,377780.049 4655616.829 0.0))",2672
"POLYGON ((377844.509 4655597.219 0.0,377789.119 4655550.949 0.0,377780.049 4655616.829 0.0,377844.509 4655597.219 0.0))",2673
"POLYGON ((378346.769 4655774.319 0.0,378414.179 4655822.529 0.0,378412.539 4655751.639 0.0,378346.769 4655774.319 0.0))",2674
"POLYGON ((378339.919 4655862.519 0.0,378414.179 4655822.529 0.0,378346.769 4655774.319 0.0,378339.919 4655862.519 0.0))",2675
"POLYGON ((378389.579 4656636.839 0.0,378426.409 4656614.899 0.0,378392.709 4656599.239 0.0,378389.579 4656636.839 0.0))",2676
"POLYGON ((378589.429 4655630.069 0.0,378619.699 4655700.299 0.0,378682.649 4655621.819 0.0,378589.429 4655630.069 0.0))",2677
"POLYGON ((378541.529 4655701.949 0.0,378619.699 4655700.299 0.0,378589.429 4655630.069 0.0,378541.529 4655701.949 0.0))",2678
"POLYGON ((378973.439 4657186.509 0.0,378965.799 4657222.989 0.0,378993.479 4657213.089 0.0,378973.439 4657186.509 0.0))",2679
"POLYGON ((378973.439 4657186.509 0.0,378940.539 4657193.529 0.0,378965.799 4657222.989 0.0,378973.439 4657186.509 0.0))",2680
"POLYGON ((378719.739 4656171.219 0.0,378810.629 4656190.979 0.0,378795.109 4656091.749 0.0,378719.739 4656171.219 0.0))",2681
"POLYGON ((378664.539 4657069.129 0.0,378642.609 4657077.509 0.0,378660.539 4657090.099 0.0,378664.539 4657069.129 0.0))",2682
"POLYGON ((377717.929 4655645.579 0.0,377780.049 4655616.829 0.0,377725.159 4655570.339 0.0,377717.929 4655645.579 0.0))",2683
"POLYGON ((379265.049 4657584.149 0.0,379227.259 4657637.679 0.0,379288.049 4657638.359 0.0,379265.049 4657584.149 0.0))",2684
"POLYGON ((378043.159 4656148.929 0.0,378082.339 4656138.349 0.0,378058.219 4656111.889 0.0,378043.159 4656148.929 0.0))",2685
"POLYGON ((378067.949 4656190.469 0.0,378082.339 4656138.349 0.0,378043.159 4656148.929 0.0,378067.949 4656190.469 0.0))",2686
"POLYGON ((379647.769 4654857.559 0.0,379863.089 4654744.849 0.0,379672.099 4654610.249 0.0,379647.769 4654857.559 0.0))",2687
"POLYGON ((377955.059 4655263.539 0.0,377997.549 4655365.419 0.0,378052.119 4655252.719 0.0,377955.059 4655263.539 0.0))",2688
"POLYGON ((377921.449 4655337.459 0.0,377997.549 4655365.419 0.0,377955.059 4655263.539 0.0,377921.449 4655337.459 0.0))",2689
"POLYGON ((377928.489 4655420.529 0.0,377868.029 4655377.449 0.0,377869.259 4655461.199 0.0,377928.489 4655420.529 0.0))",2690
"POLYGON ((377921.449 4655337.459 0.0,377868.029 4655377.449 0.0,377928.489 4655420.529 0.0,377921.449 4655337.459 0.0))",2691
"POLYGON ((381236.419 4656948.749 0.0,381132.749 4656751.809 0.0,381047.509 4656930.639 0.0,381236.419 4656948.749 0.0))",2692
"POLYGON ((381236.419 4656948.749 0.0,381385.879 4656732.699 0.0,381132.749 4656751.809 0.0,381236.419 4656948.749 0.0))",2693
"POLYGON ((378531.169 4656057.259 0.0,378473.829 4656082.999 0.0,378519.919 4656109.579 0.0,378531.169 4656057.259 0.0))",2694
"POLYGON ((378474.199 4656015.309 0.0,378473.829 4656082.999 0.0,378531.169 4656057.259 0.0,378474.199 4656015.309 0.0))",2695
"POLYGON ((377727.529 4655493.939 0.0,377654.363 4655466.909 0.0,377669.256 4655537.849 0.0,377727.529 4655493.939 0.0))",2696
"POLYGON ((379720.849 4657583.069 0.0,379623.059 4657590.199 0.0,379676.839 4657673.609 0.0,379720.849 4657583.069 0.0))",2697
"POLYGON ((379659.009 4657525.869 0.0,379623.059 4657590.199 0.0,379720.849 4657583.069 0.0,379659.009 4657525.869 0.0))",2698
"POLYGON ((378192.949 4656295.839 0.0,378201.349 4656245.189 0.0,378166.239 4656265.359 0.0,378192.949 4656295.839 0.0))",2699
"POLYGON ((377827.279 4655115.009 0.0,377791.929 4655210.199 0.0,377886.469 4655175.709 0.0,377827.279 4655115.009 0.0))",2700
"POLYGON ((379002.569 4657429.369 0.0,379022.499 4657428.979 0.0,379009.469 4657416.689 0.0,379002.569 4657429.369 0.0))",2701
"POLYGON ((379009.689 4657443.439 0.0,379022.499 4657428.979 0.0,379002.569 4657429.369 0.0,379009.689 4657443.439 0.0))",2702
"POLYGON ((378120.149 4655678.879 0.0,378102.339 4655742.769 0.0,378172.779 4655730.779 0.0,378120.149 4655678.879 0.0))",2703
"POLYGON ((378054.989 4655684.689 0.0,378102.339 4655742.769 0.0,378120.149 4655678.879 0.0,378054.989 4655684.689 0.0))",2704
"POLYGON ((378573.979 4656111.259 0.0,378531.169 4656057.259 0.0,378519.919 4656109.579 0.0,378573.979 4656111.259 0.0))",2705
